epoch,task,loss_avg,loss_test,acc_test,all_acc,best_acc,epoch_time_sec,total_time_sec
0.0,0.0,15.730868514378866,4.687459343571655,0.8623400359741893,1.0437375745526838,1.0437375745526838,13.39999008178711,
1.0,0.0,15.498539834658308,4.651629603299961,1.474560083073808,1.1679920477137178,1.1679920477137178,12.604601621627808,
2.0,0.0,15.281264755566914,4.402559764990862,4.469496173866301,3.818754141815772,3.818754141815772,12.375555515289308,
3.0,0.0,14.91302541255951,4.09892784387768,8.63115253001986,7.637508283631544,7.637508283631544,12.151464223861694,
4.0,0.0,14.722801237424216,4.045729982347357,12.308479342154955,9.575878064943671,9.575878064943671,12.877068519592283,
5.0,0.0,14.372320872624718,3.935936068415712,12.378012702704732,10.942677269715045,10.942677269715045,12.299803733825684,
6.0,0.0,14.234241562843325,3.919378629159508,12.44707198216677,12.342611000662693,12.342611000662693,12.348368883132936,
7.0,0.0,13.945218093236289,3.872596412495566,13.408587774363946,13.088137839628894,13.088137839628894,12.024879217147827,
8.0,0.0,13.953946605682372,3.848641836860847,15.02143593944093,13.543737574552685,13.543737574552685,12.59980583190918,
9.0,0.0,13.922408313433328,3.7779822920440913,16.044399007665923,14.529489728296886,14.529489728296886,12.689533710479736,
10.0,1.0,14.092436342557267,3.668386519412734,17.978214350280982,16.906891981444666,16.906891981444666,13.184253931045532,
11.0,1.0,13.975963749567663,3.645162456398831,19.245506830562256,17.56129887342611,17.56129887342611,13.0382399559021,
12.0,1.0,13.917273445129393,3.6168672750115207,19.82562305302414,18.61332007952286,18.61332007952286,13.010874271392822,
13.0,1.0,13.716872064590456,3.5992791465788088,19.18124432654698,18.455931080185557,18.61332007952286,13.367005825042725,
14.0,1.0,13.63437223815918,3.619800038332998,18.55111014354809,17.718687872763418,18.61332007952286,13.033990621566772,
15.0,1.0,13.621973205884297,3.61912428666944,18.60985826636744,18.629887342611,18.629887342611,12.84346318244934,
16.0,1.0,13.53996573575338,3.573466749468144,18.685890234671124,19.126905235255137,19.126905235255137,12.589321851730348,
17.0,1.0,13.397878867149354,3.609256627458105,18.54769444313844,18.84526176275679,19.126905235255137,12.920739889144896,
18.0,1.0,13.44413202381134,3.593107052512574,18.656526217376975,19.41683233929755,19.41683233929755,12.305962800979614,
19.0,1.0,13.366337268511456,3.565892952296585,20.286868267543696,19.56593770709079,19.56593770709079,12.608063459396362,
20.0,2.0,13.893924506505332,3.486716513859091,21.631303973315426,20.526838966202785,20.526838966202785,13.181100368499756,
21.0,2.0,13.75873025385539,3.44668846438688,24.322880264096312,20.93273691186216,20.93273691186216,13.584038972854614,
22.0,2.0,13.537577496846517,3.407765308711673,23.952485463712385,21.33035122597747,21.33035122597747,13.052979707717896,
23.0,2.0,13.573385453224182,3.421633877551899,23.90070666841024,20.825049701789265,21.33035122597747,13.091962575912476,
24.0,2.0,13.460294890403748,3.4464536979307687,24.075628199094837,20.907886017229952,21.33035122597747,13.051029920578005,
25.0,2.0,13.46863673655192,3.379843921822124,25.311281274966383,21.752816434724984,21.752816434724984,13.683303356170654,
26.0,2.0,13.369405206998191,3.386514501665952,25.61613654094138,21.71139827700464,21.752816434724984,12.77301549911499,
27.0,2.0,13.37373856194814,3.396585023510412,23.947113067600064,21.504307488402915,21.752816434724984,13.192036390304564,
28.0,2.0,13.408302144368491,3.4136332025341103,24.501344292996222,20.916169648774023,21.752816434724984,14.028592109680176,
29.0,2.0,13.284927297592162,3.4161273253105,24.8145446003205,21.239231278992712,21.752816434724984,12.965541362762451,
30.0,3.0,13.87076381040755,3.370081729098028,23.757908517521265,23.045062955599736,23.045062955599736,15.174997329711914,
31.0,3.0,13.630022336755482,3.298563817354589,26.683132163202185,24.337309476474488,24.337309476474488,14.332614421844482,
32.0,3.0,13.509236736570085,3.3075566702689327,26.522995809486535,23.45924453280318,24.337309476474488,14.49540877342224,
33.0,3.0,13.450292496999106,3.297149839952409,26.192193258695607,24.213055003313453,24.337309476474488,14.282010078430176,
34.0,3.0,13.391700813248043,3.2659795502428266,28.150277733750958,24.45328031809145,24.45328031809145,14.329572677612305,
35.0,3.0,13.329145812829337,3.2619042587057074,28.270811747439563,24.743207422133864,24.743207422133864,14.395468711853027,
36.0,3.0,13.362733301389785,3.2662280535090256,27.98261911692158,25.47216699801193,25.47216699801193,14.354931592941284,
