epoch,task,loss_avg,loss_test,acc_test,all_acc,best_acc,epoch_time_sec,total_time_sec
0.0,0.0,12.859523754755656,3.5770270236222075,3.5147691705790294,3.9121868843231073,3.9121868843231073,2.1461338996887207,
1.0,0.0,5.794388893763225,2.940585976450813,13.166618944741629,9.259780467210808,9.259780467210808,1.744230031967163,
2.0,0.0,5.4338332932790125,2.985853324692888,10.983023655605198,10.610751477624545,10.610751477624545,1.7521767616271973,
3.0,0.0,5.345303355534871,2.9526667268993405,11.866333531455844,7.880664227413454,10.610751477624545,1.751110315322876,
4.0,0.0,4.952591993967692,2.810866365484179,17.60240457284564,13.791162397973544,13.791162397973544,1.750054121017456,
5.0,0.0,4.7481312052408855,2.8048996338845265,14.891851404777649,16.408668730650156,16.408668730650156,1.7538814544677734,
6.0,0.0,4.591553641637167,2.7067406675301013,21.516605560341663,17.61891359414579,17.61891359414579,1.7574620246887207,
7.0,0.0,4.499222862243653,2.708434902395897,20.61382778256388,20.5178722206586,20.5178722206586,1.7619898319244385,
8.0,0.0,4.264743101119995,2.5951616694782285,24.73924211461276,19.166901210244863,20.5178722206586,1.7576286792755127,
9.0,0.0,4.268533048311869,2.58503374374533,24.854631085867187,21.50295524908528,21.50295524908528,1.751924991607666,
10.0,1.0,5.209079355739412,2.543954729990109,23.56797853561313,25.27441598649029,25.27441598649029,1.994578838348389,
11.0,1.0,4.819425643512181,2.462752123180022,31.78691131146659,27.92006754855052,27.92006754855052,1.9884154796600344,
12.0,1.0,4.585771080879938,2.4002443205588437,31.044139502690903,27.272727272727277,27.92006754855052,1.9836905002593996,
13.0,1.0,4.390680709679922,2.325941572240443,32.83477740880695,29.271038558964257,29.271038558964257,1.983490228652954,
14.0,1.0,4.246910069329398,2.3227546781579407,32.78066293504692,28.45482690683929,29.271038558964257,1.9879095554351809,
15.0,1.0,4.109493617557344,2.297535064378087,33.91796088894991,30.08725021108922,30.08725021108922,1.9798154830932615,
16.0,1.0,4.038298496178219,2.271714462462155,32.27084721696101,29.918378834787504,30.08725021108922,1.989569902420044,
17.0,1.0,3.9229071761312944,2.252746673340753,33.59478104256194,30.81902617506333,30.81902617506333,1.9885284900665283,
18.0,1.0,3.855731806414468,2.265765368232688,33.943892912713004,30.396847734309038,30.81902617506333,1.9892213344573972,
19.0,1.0,3.82106565055393,2.2552981427869705,33.41660747915589,29.636926540951308,30.81902617506333,1.9838643074035645,
20.0,2.0,5.69023877443586,2.37198898802588,31.68056337367483,27.216436813960037,30.81902617506333,2.170945167541504,
21.0,2.0,5.399684661214314,2.2744204921045497,32.64003926929624,29.327329017731493,30.81902617506333,2.176408290863037,
22.0,2.0,4.945108053691803,2.2115169561689108,35.45682806615469,28.65184351252463,30.81902617506333,2.1561837196350098,
23.0,2.0,4.4851336992506,2.146490631715372,38.74995811721818,31.10047846889952,31.10047846889952,2.1850228309631348,
24.0,2.0,4.931831810088385,2.367251843485085,33.55637589964216,26.48466084998593,31.10047846889952,2.202122926712036,
25.0,2.0,4.180901292059156,2.3234775609217126,35.48906943160039,30.70644525752885,31.10047846889952,2.1731972694396973,
26.0,2.0,4.017110975295778,2.182177648467239,36.58268750083765,31.550802139037437,31.550802139037437,2.1515331268310547,
27.0,2.0,3.973553144273304,2.1359675412004657,38.36599771487543,30.875316633830565,31.550802139037437,2.150970697402954,
28.0,2.0,4.053950461675251,2.2764168918798227,40.02915879270368,31.32564030396848,31.550802139037437,2.1798512935638428,
29.0,2.0,4.112590716937231,2.3151878661442686,35.34245875383646,30.11539544047284,31.550802139037437,2.149674892425537,
30.0,3.0,5.662188341049921,2.271622479474419,34.345376258652934,34.027582324795944,34.027582324795944,2.1210780143737797,
31.0,3.0,4.690582487605866,2.2456841402616146,34.20317123853893,32.451449479313254,34.027582324795944,2.1292731761932373,
32.0,3.0,4.380296953564598,2.190865603933966,34.25853644105621,34.16830847171404,34.16830847171404,2.1179444789886475,
33.0,3.0,4.773950980413528,2.4555133588723974,31.52885868230046,29.974669293554744,34.16830847171404,2.119443893432617,
34.0,3.0,4.147163512547811,2.216550597994866,36.74331298565826,34.19645370109767,34.19645370109767,2.116805076599121,
35.0,3.0,3.941210122017634,2.170880706507472,37.48604936912774,35.322262876442444,35.322262876442444,2.11984920501709,
36.0,3.0,3.905782801855178,2.2522470856147057,37.85204917031208,34.6749226006192,35.322262876442444,2.130861759185791,
37.0,3.0,3.9510880522955034,2.175379997300621,37.53676665820812,35.35040810582606,35.35040810582606,2.147505760192871,
38.0,3.0,3.770361514318557,2.364183094316482,36.48008986027227,33.633549113425275,35.35040810582606,2.1177961826324463,
39.0,3.0,3.739144429161436,2.1859851154009187,37.68226279425684,34.98452012383901,35.35040810582606,2.1240837574005127,
40.0,4.0,5.450301497527532,2.176744268102732,38.93849831862127,35.82887700534759,35.82887700534759,2.050179958343506,
41.0,4.0,4.6245303675333655,2.166515226243302,39.93601002822314,37.37686462144666,37.37686462144666,2.0428028106689453,
42.0,4.0,4.259324476945968,2.13950717213676,39.8015935567165,38.53081902617507,38.53081902617507,2.049217939376831,
43.0,4.0,4.024453236012233,2.1404887085468323,39.95334924638203,37.51759076836476,38.53081902617507,2.04697847366333,
44.0,4.0,3.942981360253834,2.1121193037042816,42.3431213595148,39.09372361384745,39.09372361384745,2.0444045066833496,
45.0,4.0,3.820345854781923,2.124801514193524,42.48915360595688,38.53081902617507,39.09372361384745,2.0591866970062256,
46.0,4.0,3.775409498873211,2.0877722249162494,42.95864483876779,38.7278356318604,39.09372361384745,2.0443856716156006,
47.0,4.0,3.798652788525536,2.091469520493999,41.67544886807182,38.10864058542077,39.09372361384745,2.043572425842285,
48.0,4.0,4.092845330624353,2.1859738627947864,40.389306731519845,37.461300309597526,39.09372361384745,2.045851469039917,
49.0,4.0,3.641001711459387,2.163064859860196,41.97911037050382,38.50267379679144,39.09372361384745,2.048898220062256,
50.0,5.0,5.0742866846266255,2.044839680986297,42.71555660968998,38.05235012665353,39.09372361384745,2.191093921661377,
51.0,5.0,4.466356033143543,2.003107054749896,41.61831880766719,37.91162397973544,39.09372361384745,2.180983066558838,
52.0,5.0,4.201041357040405,1.9292870853360773,44.63247580381297,39.29074021953279,39.29074021953279,2.181918144226074,
53.0,5.0,4.068991387299129,1.9153337222607536,45.21560263166554,39.09372361384745,39.29074021953279,2.1914188861846924,
54.0,5.0,3.9035173641500016,1.907274823101712,44.60044405955584,39.37517590768365,39.37517590768365,2.1760175228118896,
55.0,5.0,3.8342511290709194,1.893128865937689,45.369397984150986,39.09372361384745,39.37517590768365,2.182358980178833,
56.0,5.0,3.826041022664025,1.8603147332376,46.309454069898045,39.7410638896707,39.7410638896707,2.174988031387329,
57.0,5.0,3.735754020304907,1.883444862621305,46.29996146883336,39.909935265972415,39.909935265972415,2.1815760135650635,
58.0,5.0,3.677499220632372,1.866930573623891,47.00580585239216,40.135097101041374,40.135097101041374,2.1764230728149414,
59.0,5.0,3.643807449193228,1.872582752125276,44.535916027073526,38.36194764987334,40.135097101041374,2.1834609508514404,
60.0,6.0,4.874237014066606,1.9046907425796469,44.65928856593818,41.12018012946805,41.12018012946805,2.133934497833252,
61.0,6.0,4.412356594914482,1.899332777430234,46.7688468110463,41.93639178159302,41.93639178159302,2.124178409576416,
62.0,6.0,4.109998978126617,1.861829103553429,47.651513306244766,41.683084717140446,41.93639178159302,2.1136996746063232,
63.0,6.0,3.9433940712837945,1.878882339434234,47.46861010543875,41.96453701097664,41.96453701097664,2.1193175315856934,
64.0,6.0,3.850647949570701,1.865109664384192,50.79154321098055,42.35857022234731,42.35857022234731,2.117738485336304,
65.0,6.0,3.795617247093291,1.8779994460191376,47.74665771852473,42.24598930481283,42.35857022234731,2.119003772735596,
66.0,6.0,3.7221135089624497,1.848512031629247,49.841726048887175,42.668167745567125,42.668167745567125,2.123521327972412,
67.0,6.0,3.704847325120653,1.914542215917574,48.55302128959418,41.683084717140446,42.668167745567125,2.1395039558410645,
68.0,6.0,3.647860678218661,1.9142149235543096,48.58648895861173,41.457922882071486,42.668167745567125,2.1460325717926025,
69.0,6.0,3.636627797694433,1.9345524210791525,47.9324578518952,41.09203490008444,42.668167745567125,2.148587226867676,
70.0,7.0,5.065075271742684,1.9937979348160848,41.57514412586876,42.161553616661976,42.668167745567125,2.137197494506836,
71.0,7.0,4.424460346108392,1.972035534035252,41.046657046657046,42.41486068111456,42.668167745567125,2.122647762298584,
72.0,7.0,4.098445857025328,1.9636967040077236,41.85549072505594,41.99268224036026,42.668167745567125,2.10518479347229,
73.0,7.0,4.0037065239179706,1.9393287157074848,40.3725383580456,41.7675204052913,42.668167745567125,2.100325584411621,
74.0,7.0,3.855861820629665,1.9421528937575945,41.93001443001443,41.54235857022235,42.668167745567125,2.099278450012207,
75.0,7.0,3.9285962724912737,2.1814987958913976,40.579769398609976,39.09372361384745,42.668167745567125,2.10791277885437,
76.0,7.0,3.808708455040341,1.979647199011388,41.49462882796216,40.754292147481,42.668167745567125,2.1009669303894043,
77.0,7.0,3.7423782592387433,2.0006039217711384,42.06191661264124,40.58542077117929,42.668167745567125,2.1050076484680176,
78.0,7.0,3.7123026494639255,1.9743618453032377,42.62855957783494,40.022516183506895,42.668167745567125,2.1158337593078613,
79.0,7.0,3.7454460554690585,2.047662547490233,40.791461892911165,39.57219251336898,42.668167745567125,2.137592077255249,
80.0,8.0,4.8984690388043735,1.944297029028646,45.77838653443301,42.30227976358008,42.668167745567125,1.9614355564117432,
81.0,8.0,4.317976702372233,1.9090291205598071,45.59984651393354,42.75260343371799,42.75260343371799,1.96085524559021,
82.0,8.0,4.147585273265838,1.9091788789763355,44.87418726339731,42.30227976358008,42.75260343371799,1.9677300453186035,
83.0,8.0,3.965642768541972,1.968509379059069,44.10216841598883,42.35857022234731,42.75260343371799,1.9568843841552732,
84.0,8.0,3.812522443373998,2.0272488618782485,43.53846626401777,41.88010132282578,42.75260343371799,1.9362716674804688,
85.0,8.0,3.796707864522934,2.024131575854656,44.76143738189063,42.69631297495074,42.75260343371799,1.9417972564697263,
86.0,8.0,3.678043284972509,1.988055904179048,45.21087558413782,42.80889389248522,42.80889389248522,1.9290056228637693,
87.0,8.0,3.638441982428232,2.0082920881253767,44.34099519269164,42.64002251618351,42.80889389248522,1.927511215209961,
88.0,8.0,3.575026483456294,2.073964060776686,44.29330204385033,42.41486068111456,42.80889389248522,1.9751124382019043,
89.0,8.0,3.59232945672671,2.049992589545978,44.47014747988449,42.61187728679989,42.80889389248522,2.031812191009521,
90.0,9.0,4.848089906306494,2.027524628635371,41.7161445649312,43.7939769209119,43.7939769209119,2.230027198791504,
91.0,9.0,4.35795173556464,1.9939089503197067,45.65290596128019,44.44131719673516,44.44131719673516,2.1485190391540527,
92.0,9.0,4.1023905577319,1.9824668823374825,45.21462976283558,44.18801013228258,44.44131719673516,2.1136398315429688,
93.0,9.0,3.933061147110803,1.9841437418995729,46.48589737406702,44.35688150858429,44.44131719673516,2.121346235275269,
94.0,9.0,3.832128013917378,1.9908546755452496,45.03945450972477,43.45623416830847,44.44131719673516,2.144545555114746,
95.0,9.0,3.784860408919198,1.963152918879117,43.28037276550956,43.87841260906277,44.44131719673516,2.158350944519043,
96.0,9.0,3.721276904140201,1.9680974797002548,45.50723738887064,43.68139600337743,44.44131719673516,2.153244972229004,
97.0,9.0,3.68769798589888,1.9835834455367356,46.35232500809634,44.10357444413172,44.44131719673516,2.148356676101685,
98.0,9.0,3.646878915116901,1.9983262719180692,46.24871433305709,43.625105544610186,44.44131719673516,2.139336109161377,
99.0,9.0,3.58942700447355,2.014947104801527,43.98159866708093,43.174781874472274,44.44131719673516,2.158770799636841,
,,,,,,,,213.35769057273865
