epoch,task,loss_avg,loss_test,acc_test,all_acc,best_acc,epoch_time_sec,total_time_sec
0.0,0.0,6.500583026820903,3.5732864572153566,4.626641654639551,4.0893330613909855,4.0893330613909855,53.32035732269287,
1.0,0.0,6.378643899414831,3.115403926227104,13.294310038390794,11.538853763002244,11.538853763002244,46.28588843345642,
2.0,0.0,6.209402463752015,2.089978326502109,56.35452022184957,51.95798490719967,51.95798490719967,54.94671702384949,
3.0,0.0,6.102285187650439,2.030012890742591,55.16450944415393,51.64695084642056,51.95798490719967,57.63091826438904,
4.0,0.0,6.022681018078671,1.6418950803438035,69.92866052165746,66.72955333469305,66.72955333469305,57.35747361183167,
5.0,0.0,5.923647413041418,1.3383454158844807,73.20532123117137,70.9871507240465,70.9871507240465,55.164381980896,
6.0,0.0,5.8009495366310615,1.067779316902329,77.37463697319282,75.0,75.0,58.83238410949707,
7.0,0.0,5.7041993228527765,0.8903023592024573,79.20701869647802,76.51437895166225,76.51437895166225,61.99701714515686,
8.0,0.0,5.566032422717495,0.6697895250867384,84.00526490433711,82.11809096471548,82.11809096471548,56.779059648513794,
9.0,0.0,5.601989220747549,0.6013963282326105,85.43782774922015,83.48970018356108,83.48970018356108,68.06689667701721,
10.0,1.0,5.548045653326711,0.5792618323370166,85.43044588042163,85.40689373852743,85.40689373852743,62.35007333755493,
11.0,1.0,5.449602790986456,0.4680806601187796,88.87441818322978,88.82316948806853,88.82316948806853,56.19591546058655,
12.0,1.0,5.510549619484483,0.4285372961002772,88.76336451032142,88.71099326942688,88.82316948806853,66.03260135650635,
13.0,1.0,5.448281422365897,0.3972887937048778,89.5068373489999,89.28717111972261,89.28717111972261,64.0484447479248,
14.0,1.0,5.4542739301039,0.3847992876266689,89.64810910662693,89.6338976137059,89.6338976137059,65.3633394241333,
15.0,1.0,5.501384739669584,0.3617165604384347,89.9835561516526,89.93473383642667,89.93473383642667,68.9025604724884,
16.0,1.0,5.344361568847111,0.3228963876634451,91.3185164965156,90.93412196614318,90.93412196614318,57.41067814826965,
17.0,1.0,5.4650899157815065,0.3277361619589305,90.86704773960528,90.80155007138488,90.93412196614318,66.45862770080566,
18.0,1.0,5.407004287504057,0.3089452942596817,91.50583159673452,90.97491331837652,90.97491331837652,66.30708432197571,
19.0,1.0,5.325380797386053,0.289609762716367,91.98504320668611,91.50520089740976,91.50520089740976,64.39960098266602,
20.0,2.0,5.329569014916826,0.3007583476140783,92.06529823565263,91.6632673873139,91.6632673873139,58.23368811607361,
21.0,2.0,5.266368889061885,0.2762115678921498,92.4154397398825,91.99979604323885,91.99979604323885,58.25468397140503,
22.0,2.0,5.268580249682367,0.2598812394776132,93.17476046320004,92.51478686518458,92.51478686518458,57.62273979187012,
23.0,2.0,5.250943883253816,0.2600010516104985,93.05228372981318,92.45869875586376,92.51478686518458,58.3264262676239,
24.0,2.0,5.210267323768871,0.2436447224551984,93.81264215339492,92.97368957780952,92.97368957780952,60.86409687995911,
25.0,2.0,5.0955802546579605,0.2428184819886467,93.67520717637046,92.8717111972262,92.97368957780952,56.50160455703735,
26.0,2.0,5.165970011221038,0.2521213942321493,93.67055343002323,92.7493371405262,92.97368957780952,57.68321228027344,
27.0,2.0,5.191668255603856,0.2357766715278909,93.79284614296188,93.07566795839284,93.07566795839284,58.424070835113525,
28.0,2.0,5.1033089847268815,0.2334296463938281,93.76714520554997,93.14705282480114,93.14705282480114,50.892857789993286,
29.0,2.0,5.120620882269833,0.2319394139903009,94.0050453849011,93.13175606771364,93.14705282480114,55.08469200134277,
30.0,3.0,5.2241098048903725,0.2476364199359255,92.90439960814652,93.019579849072,93.14705282480114,55.67426252365112,
31.0,3.0,5.256102096625614,0.2383779709990394,93.54949624518358,93.41219661431776,93.41219661431776,58.66879844665527,
32.0,3.0,5.10840443492464,0.2331799755768967,93.73437391911406,93.59575769936774,93.59575769936774,54.28753590583801,
33.0,3.0,5.27188325339098,0.2378110181526972,93.51538751991691,93.40199877625945,93.59575769936774,64.08034229278564,
34.0,3.0,5.251353643432248,0.2299560469680677,93.79157336233816,93.47848256169692,93.59575769936774,61.26303267478943,
35.0,3.0,5.190666376524263,0.231370828041333,93.65534025679028,93.51417499490108,93.59575769936774,60.31328463554382,
36.0,3.0,5.194315667769348,0.223887757522076,93.91939177590424,93.59575769936774,93.59575769936774,60.88731932640076,
37.0,3.0,5.1794022536684095,0.2212333071788327,93.87763296077904,93.67224148480524,93.67224148480524,58.87499499320984,
38.0,3.0,5.159658672871744,0.2156283671272146,94.22455874164548,93.86090148888437,93.86090148888437,58.47258019447327,
39.0,3.0,5.129067787629469,0.2117379281275413,94.0845991955488,93.88129716500102,93.88129716500102,59.93283867835999,
40.0,4.0,5.33095866666037,0.2195462031001245,93.89253675370712,93.88129716500102,93.88129716500102,65.59015941619873,
41.0,4.0,5.29722103194054,0.2131513454077537,94.20044125025086,93.94758311238016,93.94758311238016,63.65053367614746,
42.0,4.0,5.25946059204633,0.2065441180245049,94.36657130637832,94.09035284519682,94.09035284519682,63.30438756942749,
43.0,4.0,5.209649703453176,0.2043776293962519,94.46410754520018,94.17193554966347,94.17193554966347,66.0054202079773,
44.0,4.0,5.278504463268465,0.2038578848483394,94.3276017026354,94.08525392616764,94.17193554966347,67.63168478012085,
45.0,4.0,5.105142377643311,0.2022472998481314,94.46618730758888,94.17703446869264,94.17703446869264,56.377809047698975,
46.0,4.0,5.214480397154339,0.2033072708159997,94.51705813332798,94.04446257393433,94.17703446869264,65.7954421043396,
47.0,4.0,5.164246368636168,0.1938140732986584,94.68475695199407,94.21782582092597,94.21782582092597,68.74305415153503,
48.0,4.0,5.087279182864329,0.1890817552258743,94.73048638873554,94.28921068733428,94.28921068733428,66.02476692199707,
49.0,4.0,5.044550841371119,0.1893147356159283,94.83704804276412,94.29940852539262,94.29940852539262,59.64574408531189,
50.0,0.0,5.075932104425172,0.1996927414417131,94.63160961790996,94.59004691005508,94.59004691005508,51.48976302146912,
51.0,0.0,5.122874120986611,0.2005982878306867,94.39028820985422,94.4217825820926,94.59004691005508,53.338679790496826,
52.0,0.0,5.075594389538608,0.1922706069304654,94.6834422304672,94.62573934325924,94.62573934325924,57.04052448272705,
53.0,0.0,5.023352131969449,0.1887181023186214,94.67351607932468,94.71242096675503,94.71242096675503,54.12207555770874,
54.0,0.0,5.035927158822494,0.1864871410035718,94.78442370740092,94.69712420966756,94.71242096675503,53.92226004600525,
55.0,0.0,5.063845118819499,0.1845738449517269,94.86871040350096,94.79910259025088,94.79910259025088,57.4044029712677,
56.0,0.0,4.911537884799261,0.184040331989126,94.5535290443094,94.75831123801754,94.79910259025088,53.41057372093201,
57.0,0.0,4.927328522065153,0.1821139500765503,94.89195985952728,94.72261880481338,94.79910259025088,57.133140325546265,
58.0,0.0,5.0190899416151495,0.1824225966992665,94.8082324620192,94.72771772384256,94.79910259025088,64.3255386352539,
59.0,0.0,4.937148856867311,0.1850744828892727,94.78766343772892,94.72771772384256,94.79910259025088,60.75465130805969,
60.0,1.0,5.224562554310362,0.1859225114473465,94.47688657394248,94.8093004283092,94.8093004283092,66.01685523986816,
61.0,1.0,5.224015069621328,0.1802507574662014,94.5661547197375,94.8245971853967,94.8245971853967,67.94822835922241,
62.0,1.0,5.20899804254884,0.1783516406413203,94.6609569062143,94.90617988986337,94.90617988986337,65.35800576210022,
63.0,1.0,5.176562846457725,0.1806451976929474,94.72866361742392,94.90617988986337,94.90617988986337,67.19744944572449,
64.0,1.0,5.13634751067713,0.1689964880392616,94.7944680013894,94.94187232306751,94.94187232306751,68.40994000434875,
65.0,1.0,5.108666928531294,0.1717961866679159,94.77725680595316,94.77360799510504,94.94187232306751,69.04215836524963,
66.0,1.0,5.031094918189681,0.1706143693770473,94.9122403440898,94.79910259025088,94.94187232306751,64.28750610351562,
67.0,1.0,4.912575378150319,0.1634646718002328,95.16756819512194,95.18662043646746,95.18662043646746,58.136239767074585,
68.0,1.0,5.057269822001007,0.1677093405060781,94.91250858600029,94.91637772792168,95.18662043646746,66.69598698616028,
69.0,1.0,4.984954570257027,0.1747922507393676,94.91577537212736,94.89088313277584,95.18662043646746,63.72571587562561,
70.0,2.0,4.978106354093311,0.1691899079200784,95.26278969064262,95.06934529879663,95.18662043646746,51.07107472419739,
71.0,2.0,4.893977705365996,0.1638477842418846,95.47738145541209,95.1815215174383,95.18662043646746,49.23864126205444,
72.0,2.0,4.948074326423385,0.1628363799454351,95.6447742158816,95.2274117887008,95.2274117887008,56.199530601501465,
73.0,2.0,4.911909745758484,0.1580464915198293,95.55037310691466,95.22231286967164,95.2274117887008,51.798128843307495,
74.0,2.0,4.886423271114322,0.1619444532071582,95.49118529156696,95.23251070772996,95.23251070772996,55.08475613594055,
75.0,2.0,4.881995158191213,0.1604489108848195,95.442570927026,95.1050377320008,95.23251070772996,59.18394708633423,
76.0,2.0,4.984602174075166,0.1594815701234992,95.73823018816512,95.1662247603508,95.23251070772996,68.27357745170593,
77.0,2.0,4.903888857578733,0.1555559949029828,95.71920731437994,95.23251070772996,95.23251070772996,63.63903498649597,
78.0,2.0,4.916537199100909,0.1570293150351628,95.90068485254696,95.2274117887008,95.23251070772996,61.31329917907715,
79.0,2.0,4.748234465370918,0.1579601879833227,95.7550347131364,95.20191719355496,95.23251070772996,57.97962999343872,
80.0,3.0,4.988461576629792,0.169241696544408,95.33426322977996,95.29879665510911,95.29879665510911,56.337059020996094,
81.0,3.0,4.958146741824992,0.1643261475382419,95.48224865888648,95.28349989802162,95.29879665510911,59.44403982162476,
82.0,3.0,4.978531189519151,0.1678131026034874,95.5890985775288,95.23760962675912,95.29879665510911,62.32646298408508,
83.0,3.0,4.9523492865237015,0.1671076999337769,95.37056201130082,95.17132367937997,95.29879665510911,57.08948755264282,
84.0,3.0,4.89530341288849,0.1659408968295736,95.41291239629132,95.1509280032633,95.29879665510911,53.990755796432495,
85.0,3.0,4.828470247424683,0.1640189359328848,95.32801559435856,95.24780746481746,95.29879665510911,59.61340570449829,
86.0,3.0,4.934290815178949,0.1664123351159381,95.46553518120844,95.27840097899244,95.29879665510911,55.91774201393128,
87.0,3.0,4.83555357231795,0.1630396354581925,95.31504744494995,95.35488476442994,95.35488476442994,56.784302711486816,
88.0,3.0,4.874443474309187,0.1675592041043549,95.2221489757837,95.19171935549664,95.35488476442994,61.131988286972046,
89.0,3.0,4.709660795208436,0.1655477360042803,95.63635615414132,95.38037935957576,95.38037935957576,57.607367753982544,
90.0,4.0,5.095074584664836,0.1622422780199146,95.43592973466464,95.28859881705078,95.38037935957576,64.27544832229614,
91.0,4.0,5.089575156821444,0.1613164462076166,95.4824520100578,95.20701611258411,95.38037935957576,66.01747536659241,
92.0,4.0,4.984628648874315,0.1587610964363274,95.40594791650456,95.17132367937997,95.38037935957576,63.569483280181885,
93.0,4.0,4.907111929816804,0.156770982117899,95.61833331589904,95.24270854578828,95.38037935957576,62.86176013946533,
94.0,4.0,5.005449312423903,0.1615744656241598,95.5216552856538,95.08464205588416,95.38037935957576,66.18327522277832,
95.0,4.0,4.93474011418421,0.1588557700919017,95.53660695909352,95.22231286967164,95.38037935957576,61.30686116218567,
96.0,4.0,4.931039295269353,0.1575916522997802,95.5866564224003,95.05404854170916,95.38037935957576,63.79689693450928,
97.0,4.0,4.742336949289276,0.1537092557034362,95.53578469316616,95.28349989802162,95.38037935957576,61.15933775901794,
98.0,4.0,4.883478907690234,0.1560801939720728,95.51844886972484,95.29879665510911,95.38037935957576,66.74043345451355,
99.0,4.0,4.82164601371847,0.1606805706087228,95.44429519483514,95.1509280032633,95.38037935957576,66.14836406707764,
,,,,,,,,6075.1019678115845
