epoch,task,loss_avg,loss_test,acc_test,all_acc,best_acc,epoch_time_sec,total_time_sec
34.0,3.0,2.8136673680941264,1.1415707806275597,61.17932371979053,59.94040721734813,59.94040721734813,13.334373235702516,
35.0,3.0,2.734464878638585,1.1099865349813631,61.4386814367301,60.82602218175799,60.82602218175799,12.484175443649292,
36.0,3.0,2.704150180930183,1.0721535028393965,62.512237820249936,60.92534348617779,60.92534348617779,14.124880313873293,
37.0,3.0,2.794791779132116,1.1419996834370174,58.91546103488089,59.28654196325112,60.92534348617779,12.539581775665283,
38.0,3.0,2.613325645401365,1.0997047485648772,61.83605425172351,60.67704022512829,60.92534348617779,13.394583702087402,
39.0,3.0,2.557866563796997,1.0996379311628774,61.032797855716446,61.057771892070846,61.057771892070846,13.324014902114868,
40.0,4.0,2.8935658404032383,1.066761164214078,63.85166139713316,60.41218341334216,61.057771892070846,11.843080043792725,
41.0,4.0,2.971532772262891,1.0376444224104735,63.62090237452088,61.67853004469459,61.67853004469459,14.004466772079468,
42.0,4.0,2.8455264891556333,1.010290984013251,64.38189493796484,62.6882966396292,62.6882966396292,12.567175149917604,
43.0,4.0,2.746428228242057,0.9933914199172994,65.19952565573587,63.45803674888264,63.45803674888264,12.934332609176636,
44.0,4.0,2.7643798885572526,1.0101950169825509,64.01056626738556,62.87866247310048,63.45803674888264,12.813957452774048,
45.0,4.0,2.6402572301058544,1.0258688560772509,63.34814329871868,63.45803674888264,63.45803674888264,12.32430386543274,
46.0,4.0,2.6956585000242503,1.0623115042820666,63.46763847239532,62.18341334216189,63.45803674888264,13.486525774002075,
47.0,4.0,2.6184254864056906,0.9948449461932172,63.88861241456687,63.25111736467472,63.45803674888264,9.800939321517944,
48.0,4.0,2.46354291830744,1.0184725341081933,62.739998433061615,62.76278761794405,63.45803674888264,10.787395238876345,
49.0,4.0,2.644745068709056,1.0515603726862883,63.45246608818705,61.074325442807485,63.45803674888264,12.129428386688232,
50.0,5.0,2.938422234489804,1.0258651568911197,63.11646629235069,63.86359874193015,63.86359874193015,13.808058261871338,
51.0,5.0,2.8485218344529466,1.0312302174857113,64.22071602903239,64.52574077139546,64.52574077139546,11.585012674331663,
52.0,5.0,2.789394012246813,1.0281019269968932,63.94915311534256,64.40158914087071,64.52574077139546,12.846378803253174,
53.0,5.0,2.6749564319962547,0.9915316507875752,64.32374125540176,65.93279258400926,65.93279258400926,12.572515964508057,
54.0,5.0,2.570991324027379,1.003275842244841,64.58352515369928,65.50240026485682,65.93279258400926,10.94502592086792,
55.0,5.0,2.589588411728541,1.0218560338093572,64.1106214948112,63.65667935772223,65.93279258400926,11.11981725692749,
56.0,5.0,2.660134735118775,0.9992802727711894,64.61835451478747,64.62506207581526,65.93279258400926,12.797417402267456,
57.0,5.0,2.570430732505662,0.995009353992437,64.76809295088792,63.86359874193015,65.93279258400926,11.785407066345217,
58.0,5.0,2.48956605830079,1.0174897266023442,64.31551541444612,63.76427743751034,65.93279258400926,11.376039505004885,
59.0,5.0,2.507732453385988,1.0083346237535613,63.733444730190186,65.07200794570436,65.93279258400926,10.74846053123474,
60.0,6.0,2.8606488300391604,1.0173811886338604,64.85549319195552,63.31733156762125,65.93279258400926,14.535535335540771,
61.0,6.0,2.8293081363836925,0.9125927932173346,67.74758474209044,66.51216685979142,66.51216685979142,11.560344219207764,
62.0,6.0,2.7525107855796813,0.9483918220358508,67.71275180810609,65.7507035259063,66.51216685979142,13.200815677642822,
63.0,6.0,2.646981712426458,0.899907964656613,68.46663526379203,67.24879986757159,67.24879986757159,13.771491050720217,
64.0,6.0,2.653744796745361,0.8824220137072215,68.9739171812902,67.16603211388843,67.24879986757159,13.938470840454102,
65.0,6.0,2.682229353433564,0.9427752602225826,67.60103653049629,65.63482867074988,67.24879986757159,13.911062955856323,
66.0,6.0,2.566061427888416,0.8770338132776112,71.06269041474079,67.56331733156762,67.56331733156762,13.045826435089111,
67.0,6.0,2.5082736575319653,0.9349987765623938,66.97958694657902,65.96589968548254,67.56331733156762,13.772541284561155,
68.0,6.0,2.512129892445746,0.940941381512294,65.72718032648824,64.60850852507863,67.56331733156762,12.053144216537476,
69.0,6.0,2.5444490966569813,0.875360924809935,69.28088678171537,66.70253269326271,67.56331733156762,13.685102462768556,
70.0,7.0,2.834310813301742,0.861514831009182,71.14012631930551,67.86128124482701,67.86128124482701,13.336308002471924,
71.0,7.0,2.8184763378188724,0.961290113794892,68.26078552859869,65.41135573580533,67.86128124482701,11.76276397705078,
72.0,7.0,2.750227330533285,0.8740042628233742,70.82777753158311,67.59642443304088,67.86128124482701,13.578515768051147,
73.0,7.0,2.6321971907085846,0.8472338381097335,71.33371492011258,68.19235225955967,68.19235225955967,12.673240184783936,
74.0,7.0,2.687719934773823,0.8703181073956081,70.0333087692508,67.08326436020526,68.19235225955967,13.798254489898682,
75.0,7.0,2.561282508448949,0.8966786355417046,69.39117282013328,66.47078298294984,68.19235225955967,14.423967838287354,
76.0,7.0,2.572886726446826,0.8451819422483459,70.36876676168279,67.22396954146664,68.19235225955967,14.07484745979309,
77.0,7.0,2.57404299666768,0.8487678587790963,71.27929993634966,67.71229928819731,68.19235225955967,12.739371061325071,
78.0,7.0,2.486094696563388,0.8849831392135702,70.40390162312191,66.15626551895382,68.19235225955967,14.446005582809448,
79.0,7.0,2.453783064671925,0.872325732701295,69.93128475213227,67.31501407051813,68.19235225955967,13.51701521873474,
80.0,8.0,2.773050507023221,0.969359929706903,66.97225937351382,65.31203443138553,68.19235225955967,11.91586422920227,
81.0,8.0,2.7644210764056165,1.0015361296979208,64.76267098941291,63.491143850355904,68.19235225955967,12.779855251312256,
82.0,8.0,2.669102952082952,0.9768838310269132,66.29231290902926,64.29399106108261,68.19235225955967,12.815639734268188,
83.0,8.0,2.622554512591589,0.9976105174962924,66.5575049076823,64.58367819897369,68.19235225955967,9.85645318031311,
84.0,8.0,2.5906128111812805,0.9544241028865956,68.37892448422484,65.71759642443304,68.19235225955967,13.336756229400637,
85.0,8.0,2.5443567571185883,0.9064006665862236,68.74931598742974,67.54676378083099,68.19235225955967,13.83853268623352,
86.0,8.0,2.543345684002316,0.8935842858126117,69.53285171703598,67.05843403410032,68.19235225955967,15.400485754013062,
87.0,8.0,2.4509219455813605,0.8834971192649114,70.40958227095487,67.8530044694587,68.19235225955967,12.692326068878174,
88.0,8.0,2.4532625224666,0.9015874986481668,68.43176438699678,67.27363019367654,68.19235225955967,13.35354733467102,
89.0,8.0,2.482731680472692,0.9316715811750216,67.90073696853437,66.55355073663301,68.19235225955967,14.503599405288696,
90.0,9.0,2.8318228247777006,0.9186410261399776,68.25668416271085,69.32627048501904,69.32627048501904,11.182979345321655,
91.0,9.0,2.7435448926953607,0.902556764519389,68.54637601663767,68.24201291176958,69.32627048501904,13.227817296981812,
92.0,9.0,2.6523667436257385,0.8959622056822696,68.89495154038421,68.52342327429234,69.32627048501904,12.855824947357178,
93.0,9.0,2.6018105543515624,0.9058644335771364,68.83280755260554,69.61595762291012,69.61595762291012,11.100746154785156,
94.0,9.0,2.525347110479306,0.9109321031494896,68.06144016701566,69.35110081112398,69.61595762291012,12.21332859992981,
95.0,9.0,2.5618028977528597,0.9588960400864616,66.50127562110995,67.6543618606191,69.61595762291012,12.085346460342407,
96.0,9.0,2.5343320383505943,0.914805028069336,66.54208366814518,69.27660983280914,69.61595762291012,13.01551342010498,
97.0,9.0,2.483998280775853,0.896379976229548,68.11032449167818,69.95530541301109,69.95530541301109,11.981637716293337,
98.0,9.0,2.384097338383014,0.950352753750441,67.29180408143931,70.56778679026651,70.56778679026651,11.883941650390623,
99.0,9.0,2.4273397472813008,0.9191493684500316,67.65180350127254,70.45191193511008,70.56778679026651,11.013027429580688,
,,,,,,,,1306.1023707389832
