epoch,task,loss_avg,loss_test,acc_test,all_acc,best_acc,epoch_time_sec,total_time_sec
0.0,0.0,3.944146885795086,2.3725542051753985,9.516939858276524,9.951819239076258,9.951819239076258,18.246553659439087,
1.0,0.0,3.785500170111352,2.377113989417695,11.346702326141244,11.26432962286094,11.26432962286094,22.337908267974854,
2.0,0.0,3.677860531425957,2.1405207023619406,22.787489413290302,20.52666555906297,20.52666555906297,21.73774456977844,
3.0,0.0,3.5897739632188057,1.894259090630797,31.45906712286269,27.363349393586976,27.363349393586976,21.249112844467163,
4.0,0.0,3.471028069177938,1.6946372786460315,42.86188620096655,39.17594284764911,39.17594284764911,22.329555988311768,
5.0,0.0,3.349541717951816,1.5915005454833495,44.94496543949499,42.108323641800965,42.108323641800965,20.194745540618896,
6.0,0.0,3.247359336269512,1.528872390911331,43.71621951768596,39.715899651104834,42.108323641800965,19.50171542167664,
7.0,0.0,3.169587207040673,1.4754351284658536,46.54867557457438,41.992025253364346,42.108323641800965,19.489007472991943,
8.0,0.0,3.222834213748302,1.4613888731861104,48.83547402820876,43.64512377471341,43.64512377471341,20.45864701271057,
9.0,0.0,3.115031781913332,1.4036096599872532,48.98958035122255,43.32945672038544,43.64512377471341,20.47004246711731,
10.0,1.0,3.3041587101292067,1.47851907483895,45.24985279844456,47.29190895497591,47.29190895497591,25.322837591171265,
11.0,1.0,3.177030675151258,1.4244015703955513,46.255182054533925,49.27728858614388,49.27728858614388,26.123615980148315,
12.0,1.0,3.191466116516216,1.4318564162204643,45.72459512344466,46.4445921249377,49.27728858614388,26.487721920013428,
13.0,1.0,3.180426487263455,1.3039048382158385,52.66844998260397,54.751619870410366,54.751619870410366,28.13947916030884,
14.0,1.0,3.078104377558823,1.3043474827534052,54.167342812180735,56.10566539292241,56.10566539292241,24.49284267425537,
15.0,1.0,3.1452593437538177,1.2913048566166585,54.01986020676664,54.76823392590131,56.10566539292241,30.300605058670044,
16.0,1.0,3.004298725141986,1.2741427008864918,54.76194091616109,55.81491942183087,56.10566539292241,23.44246244430542,
17.0,1.0,2.9725895637587723,1.2211404053364223,55.9969241468112,58.3900980229274,58.3900980229274,25.109824895858765,
18.0,1.0,2.945219242627482,1.2034753896799992,56.94493079304917,58.13258016281775,58.3900980229274,24.848737478256226,
19.0,1.0,2.9251258266692344,1.2053308639392486,56.29846830585719,56.28842000332281,58.3900980229274,28.662925004959103,
20.0,2.0,3.0529911522379534,1.0560937930313732,65.30526042793362,59.76906462867586,59.76906462867586,22.556691884994507,
21.0,2.0,2.925158467770655,1.029096693872707,64.98364414254458,58.48978235587307,59.76906462867586,19.671881198883057,
22.0,2.0,2.917962734424191,1.0569884842960748,63.58401907818389,57.43478983219804,59.76906462867586,20.779375314712524,
23.0,2.0,2.846641606406852,1.0466299762765991,63.049073763799605,57.39325469347067,59.76906462867586,20.25371742248535,
24.0,2.0,2.878966938078808,0.9755868885968286,66.7384293346594,60.34224954311348,60.34224954311348,24.47534942626953,
25.0,2.0,2.7818944319561645,1.03153741452255,63.569939126590135,58.265492606745305,60.34224954311348,22.477588891983032,
26.0,2.0,2.778163974285986,1.126410654574806,60.801136926947706,55.698621033394254,60.34224954311348,21.633548259735107,
27.0,2.0,2.699656444376351,1.0442843230840295,62.9127801767341,57.65077255358033,60.34224954311348,20.341059923172,
28.0,2.0,2.7171129121430337,0.9480937316021528,68.46127246403726,60.956969596278455,60.956969596278455,21.410642623901367,
29.0,2.0,2.656067647674899,0.9037368373121106,69.2438581515947,62.676524339591296,62.676524339591296,21.3328640460968,
30.0,3.0,2.8897332543101344,1.030389830328406,63.25344748235296,64.99418508057816,64.99418508057816,19.60931921005249,
31.0,3.0,2.884678906860012,1.0181707398589832,64.36917145925122,64.93603588635986,64.99418508057816,24.05482482910156,
32.0,3.0,2.8772398133249046,0.9855068059920128,65.10216878952275,66.97956471174614,66.97956471174614,24.08314299583435,
33.0,3.0,2.813958132299609,0.9925622766332822,64.6448733988502,65.32646619039707,66.97956471174614,23.801645755767822,
34.0,3.0,2.791102519622653,0.9636460599649006,65.9242141994104,67.06263498920086,67.06263498920086,21.773656606674194,
35.0,3.0,2.7309738125060354,0.9512212988537824,65.90124985418507,66.69712576840007,67.06263498920086,21.856035470962524,
36.0,3.0,2.6558526308995427,0.9487611497446368,66.72898307313064,66.33992357534474,67.06263498920086,19.495539903640747,
37.0,3.0,2.6503959330610143,0.971555831755044,66.41134657011443,65.41784349559728,67.06263498920086,22.34099555015564,
38.0,3.0,2.7182044097943474,0.9510327549831836,65.83228875143327,67.02940687821898,67.06263498920086,23.13148832321167,
39.0,3.0,2.694763845342949,0.9473656359698508,66.25457582384841,67.4779863764745,67.4779863764745,23.12507677078247,
40.0,4.0,2.903512499831065,0.8748829315925327,68.04948169774386,66.81342415683669,67.4779863764745,22.14499807357788,
41.0,4.0,2.835922509815012,0.8179207296573695,70.81796898105416,69.1476989533145,69.1476989533145,19.50183892250061,
42.0,4.0,2.7698902517345427,0.8273363191403245,70.54736331200084,68.06778534640306,69.1476989533145,18.962375164031982,
43.0,4.0,2.799522727885956,0.8906281700144983,68.84338277285465,66.20701113141718,69.1476989533145,19.86297178268433,
44.0,4.0,2.7571353310131177,0.8530833550386252,69.63077505125928,67.22046851636485,69.1476989533145,22.34585189819336,
45.0,4.0,2.723579949725189,0.9623166731979856,66.0766085076432,63.44077089217478,69.1476989533145,19.54046130180359,
46.0,4.0,2.643859118610511,0.9360412305033708,66.36688225496684,62.70144542282771,69.1476989533145,19.188454389572144,
47.0,4.0,2.5936171054324824,0.8544318934087309,69.72500506844563,66.92141551752783,69.1476989533145,18.26563501358032,
48.0,4.0,2.5888581793443626,0.8240644061050624,70.72142311198064,67.89333776374814,69.1476989533145,18.111323595047,
49.0,4.0,2.6033148129213424,0.8377686260732442,69.92840969771416,67.36168798803789,69.1476989533145,16.621599435806274,
50.0,0.0,2.7990800875659074,0.8579390686626228,70.19194206771711,68.35022428974912,69.1476989533145,21.857122898101807,
51.0,0.0,2.7343552676621625,0.8146883678906344,71.97143445347146,69.62950656255192,69.62950656255192,18.40098643302917,
52.0,0.0,2.6617692037024496,0.8252509774642292,71.21162171630854,69.12277787007808,69.62950656255192,18.341602563858032,
53.0,0.0,2.662141136919203,0.8259264062258882,71.25693463888322,68.62435620534973,69.62950656255192,21.437410831451416,
54.0,0.0,2.6219481879139863,0.7833173590187125,73.00945815090185,70.14454228277123,70.14454228277123,19.265502214431763,
55.0,0.0,2.617650497112406,0.7755363516710203,73.27156894727814,69.88702442266157,70.14454228277123,25.17780876159668,
56.0,0.0,2.5607403293535382,0.7844508615549974,72.89182921068942,69.62950656255192,70.14454228277123,20.99727964401245,
57.0,0.0,2.5385333765930707,0.7819975074251116,73.29733756796348,70.87556072437282,70.87556072437282,20.959423780441284,
58.0,0.0,2.508571323914962,0.7729485903931735,73.8346728486312,70.53497258680844,70.87556072437282,17.664363384246826,
59.0,0.0,2.431768713002167,0.7613917982665661,74.74229102583357,70.92540289084566,70.92540289084566,18.250248908996586,
60.0,1.0,2.843272769281288,0.8456344714838977,69.76058496826941,72.9190895497591,72.9190895497591,26.760754108428955,
61.0,1.0,2.8548522130362795,0.8260494117426533,70.7928397962141,72.7363349393587,72.9190895497591,24.60442042350769,
62.0,1.0,2.6949670257980194,0.8083346398058711,71.09614246098334,71.91393919255691,72.9190895497591,24.500386714935303,
63.0,1.0,2.6668951890551926,0.8088246168534047,70.89622522987564,71.78102674862934,72.9190895497591,25.79430174827576,
64.0,1.0,2.677633432649285,0.815943198862368,70.47853545965297,71.81425485961122,72.9190895497591,28.40300703048706,
65.0,1.0,2.6492916524432,0.7962577228167469,71.11243010342795,73.20983552085065,73.20983552085065,28.183608770370483,
66.0,1.0,2.665671035452737,0.8150720547648064,71.2730471550594,73.1599933543778,73.20983552085065,30.336573600769043,
67.0,1.0,2.614274564507032,0.8196266805147772,71.65850330828388,73.87439774048845,73.87439774048845,26.29691171646118,
68.0,1.0,2.5508092737332806,0.8146287488324111,70.92779335377907,73.60857285263333,73.87439774048845,26.29648065567017,
69.0,1.0,2.544383045768087,0.802890377143655,71.19821661559483,73.29290579830537,73.87439774048845,24.986619472503666,
70.0,2.0,2.6710971379409765,0.7096371507424264,75.92951758275771,71.86409702608407,73.87439774048845,20.69091200828552,
71.0,2.0,2.60023927626595,0.6956104949882919,77.19329954335926,72.0966938029573,73.87439774048845,21.735395193099976,
72.0,2.0,2.650789355535614,0.6795290072728732,77.52037305167269,73.53380960292408,73.87439774048845,22.641589403152462,
73.0,2.0,2.569756772159928,0.6814806781754447,76.65519188422554,72.47051005150357,73.87439774048845,17.292325496673584,
74.0,2.0,2.498193401244203,0.7140246248054314,75.94039729587314,70.07808606080744,73.87439774048845,20.66319966316223,
75.0,2.0,2.546975383373136,0.744213885975891,75.15424549170062,69.77903306197042,73.87439774048845,23.00337171554565,
76.0,2.0,2.4385293094184664,0.7003599224931725,76.77482098249678,72.2212992191394,73.87439774048845,16.772013187408447,
77.0,2.0,2.439480917080484,0.7061393701193508,76.20307788740922,71.92224622030237,73.87439774048845,20.29083228111267,
78.0,2.0,2.439336626032988,0.6811702557532442,77.74819259398171,72.3708257185579,73.87439774048845,24.08661127090454,
79.0,2.0,2.4731781389406238,0.74867015939761,75.35570121538964,70.11131417178933,73.87439774048845,20.846149682998657,
80.0,3.0,2.680301424619956,0.7884377399701397,72.7528708521418,73.88270476823392,73.88270476823392,20.28116750717163,
81.0,3.0,2.611345191501436,0.773495834551208,72.95232632524576,74.39774048845324,74.39774048845324,20.602243423461918,
82.0,3.0,2.5811604641460395,0.7648158097750561,73.61091155072344,74.49742482139891,74.49742482139891,22.24332356452942,
83.0,3.0,2.519982876601952,0.7581025939153346,74.02257381930254,74.72171457052667,74.72171457052667,18.6355037689209,
84.0,3.0,2.528661026802533,0.7756309116948917,73.46634766559788,74.0737664063798,74.72171457052667,21.285488843917847,
85.0,3.0,2.460623886573009,0.7835876050013139,72.76036313893152,74.32297723874397,74.72171457052667,22.244418621063232,
86.0,3.0,2.43994773954118,0.7710436636662135,73.61194886556743,74.7715567369995,74.7715567369995,21.871553421020508,
87.0,3.0,2.363754160450571,0.792911438805838,72.8736830879854,74.75494268150855,74.7715567369995,19.714118242263797,
88.0,3.0,2.429354800037134,0.7873877069762607,73.15141140933581,73.94085396245224,74.7715567369995,23.341047525405884,
89.0,3.0,2.337683806189092,0.7725029646862084,73.38959281488835,73.94916099019771,74.7715567369995,20.583942651748657,
90.0,4.0,2.6785098809291963,0.7960147979418962,73.74248969166314,72.14653596943013,74.7715567369995,21.790139198303223,
91.0,4.0,2.578585788539101,0.7149458801598851,74.91767098305442,74.15683668383453,74.7715567369995,21.5586097240448,
92.0,4.0,2.546601889236579,0.686860844382754,75.19609408978712,73.95746801794319,74.7715567369995,22.15488076210022,
93.0,4.0,2.505564842110588,0.6808356180957682,75.89402393458691,74.45588968267154,74.7715567369995,16.71371555328369,
94.0,4.0,2.4988853280172982,0.7578313922291126,73.35815827027946,72.78617710583153,74.7715567369995,18.978834867477417,
95.0,4.0,2.409002811610626,0.7296916513551295,74.16236258680513,71.73949160990198,74.7715567369995,19.684786558151245,
96.0,4.0,2.392625727922998,0.6921335864778808,75.1974113413491,74.16514371158,74.7715567369995,19.48786044120789,
97.0,4.0,2.373416902247148,0.7311881569630942,74.71790376409365,73.13507227114138,74.7715567369995,19.5212984085083,
98.0,4.0,2.4299460909335577,0.8116181549830369,71.8057382634189,70.38544608738994,74.7715567369995,18.78619933128357,
99.0,4.0,2.3492499761356536,0.7086934028193764,75.86979184827574,73.79132746303372,74.7715567369995,19.555530071258545,
,,,,,,,,2195.154495716095
